,result,place_lat,place_lng,courier_lng,courier_lat,distance_place_to_dropoff,courier_vehicle,job_status,time_local
60404,rejected,37.80019084,-122.4379128,-122.43425,37.788933,1.696660359,motorcycle,dispatch_failed,Sunday 17:09:02
12552,ignored,37.8001793,-122.4090442,-122.420195,37.805698,0.846365958,bicycle,dropoff_complete,Tuesday 19:13:10
15513,accepted,37.8001793,-122.4090442,-122.402357,37.769894,5.798942906,car,dropoff_complete,Sunday 15:29:24
21086,ignored,37.8001793,-122.4090442,-122.437362,37.800938,0.846366412,car,dropoff_complete,Wednesday 19:50:30
24174,rejected,37.8001793,-122.4090442,-122.41369,37.787448,3.666213065,bicycle,dispatch_failed,Sunday 16:09:08
35385,rejected,37.8001793,-122.4090442,-122.408606,37.786347,1.283232041,bicycle,dropoff_complete,Saturday 17:01:34
42910,ignored,37.8001793,-122.4090442,-122.442816,37.798997,2.834905942,bicycle,dispatch_failed,Thursday 22:40:48
48293,rejected,37.8001793,-122.4090442,-122.442338,37.798875,0.920600221,bicycle,dropoff_complete,Sunday 16:34:33
52101,rejected,37.8001793,-122.4090442,-122.418102,37.79061,0.467145955,car,dropoff_complete,Saturday 11:36:02
52645,ignored,37.8001793,-122.4090442,-122.417692,37.790885,1.377602991,bicycle,dropoff_complete,Wednesday 12:49:00
52646,accepted,37.8001793,-122.4090442,-122.403147,37.794169,1.377602991,bicycle,dropoff_complete,Wednesday 12:48:38
53220,ignored,37.8001793,-122.4090442,-122.429292,37.772307,2.180854447,car,dropoff_complete,Sunday 16:03:35
57727,ignored,37.8001793,-122.4090442,-122.420744,37.793809,0.938671333,bicycle,dropoff_complete,Sunday 17:09:53
65076,ignored,37.8001793,-122.4090442,-122.425554,37.763195,2.834905942,bicycle,dispatch_failed,Thursday 22:34:02
22650,ignored,37.80014475,-122.4092132,-122.409305,37.775476,3.150654656,bicycle,dispatch_failed,Friday 19:06:47
22653,ignored,37.80014475,-122.4092132,-122.406087,37.797522,3.150654656,bicycle,dispatch_failed,Friday 19:05:36
32441,rejected,37.80014475,-122.4092132,-122.409702,37.775302,3.150654656,bicycle,dispatch_failed,Friday 19:08:29
34195,ignored,37.800128,-122.4405,-122.435829,37.798469,0.554189464,car,dropoff_complete,Sunday 12:31:46
43097,accepted,37.800128,-122.4405,-122.410177,37.805121,0.839743919,bicycle,dropoff_complete,Thursday 12:52:58
43101,ignored,37.800128,-122.4405,-122.410591,37.782245,0.839743919,bicycle,dropoff_complete,Thursday 12:51:24
58729,ignored,37.800124,-122.409746,-122.424316,37.761663,0.352380399,bicycle,dropoff_complete,Tuesday 18:38:43
11046,rejected,37.800115,-122.43747,-122.447889,37.787997,1.047120521,bicycle,dropoff_complete,Wednesday 18:57:15
16788,ignored,37.8000566,-122.4415572,-122.446484,37.798564,0.689604898,bicycle,dropoff_complete,Sunday 19:35:00
63240,ignored,37.800025,-122.437835,-122.437212,37.797027,0.544167848,bicycle,dropoff_complete,Thursday 17:17:06
32352,accepted,37.800011,-122.437721,-122.436073,37.798109,0.769671266,truck,dropoff_complete,Tuesday 18:13:53
66441,rejected,37.800011,-122.437721,-122.437294,37.772504,0.543357038,car,dropoff_complete,Saturday 18:39:23
56596,ignored,37.799975,-122.437835,-122.446771,37.788449,5.47995706,bicycle,dropoff_complete,Friday 20:01:40
1181,ignored,37.799928,-122.437707,-122.411852,37.785553,0.556882309,bicycle,dropoff_complete,Monday 17:00:31
36524,accepted,37.799928,-122.437707,-122.439573,37.800075,2.163368365,bicycle,dropoff_complete,Saturday 11:04:56
56979,rejected,37.799928,-122.437707,-122.482702,37.783986,2.769345424,car,dropoff_complete,Monday 19:20:49
43757,rejected,37.79988301,-122.4411973,-122.398922,37.788468,3.533387866,bicycle,dropoff_complete,Thursday 11:53:26
35467,rejected,37.799881,-122.442298,-122.413194,37.78608,2.028101715,bicycle,dropoff_complete,Thursday 18:48:54
62263,ignored,37.799881,-122.442298,-122.413036,37.774841,1.470043059,bicycle,dispatch_failed,Friday 17:40:29
36988,ignored,37.799777,-122.439406,-122.403401,37.78509,2.926031453,bicycle,dispatch_failed,Sunday 11:55:56
36992,rejected,37.799777,-122.439406,-122.434733,37.785483,2.926031453,bicycle,dispatch_failed,Sunday 11:54:06
30043,ignored,37.799773,-122.441007,-122.423988,37.780604,1.535278423,bicycle,dropoff_complete,Saturday 14:21:22
42684,ignored,37.799773,-122.441007,-122.439072,37.7719,4.569168724,bicycle,dropoff_complete,Friday 13:15:30
57511,rejected,37.799758,-122.437951,-122.467833,37.782798,3.577240673,bicycle,dropoff_complete,Monday 11:04:19
57513,rejected,37.799758,-122.437951,-122.418579,37.784897,3.577240673,bicycle,dropoff_complete,Monday 11:03:56
57514,rejected,37.799758,-122.437951,-122.429881,37.776804,3.577240673,bicycle,dropoff_complete,Monday 11:03:34
57517,rejected,37.799758,-122.437951,-122.434167,37.789875,3.577240673,bicycle,dropoff_complete,Monday 11:02:05
46537,ignored,37.79972839,-122.4079514,-122.410743,37.797278,2.450816422,car,dropoff_complete,Saturday 13:43:37
69951,rejected,37.79972839,-122.4079514,-122.433241,37.801297,2.745686583,bicycle,dropoff_complete,Friday 18:49:50
3523,accepted,37.799728,-122.409276,-122.408514,37.781123,1.997743526,car,dropoff_complete,Sunday 18:30:57
34436,accepted,37.799684,-122.407744,-122.406422,37.792282,3.338333839,bicycle,dropoff_complete,Wednesday 21:08:52
34438,ignored,37.799684,-122.407744,-122.403701,37.794001,3.338333839,bicycle,dropoff_complete,Wednesday 21:08:07
70015,ignored,37.799637,-122.407716,-122.418139,37.790482,2.60955594,bicycle,dropoff_complete,Thursday 18:45:40
15089,rejected,37.799623,-122.408358,-122.398594,37.797843,0.87198395,bicycle,dropoff_complete,Friday 20:39:28
32841,rejected,37.799595,-122.408126,-122.408988,37.798422,2.023263603,bicycle,dropoff_complete,Sunday 12:25:15
36847,rejected,37.799595,-122.408126,-122.39515,37.785723,2.440866355,car,dropoff_complete,Monday 18:01:07
38714,ignored,37.799595,-122.408126,-122.467391,37.739896,6.271310663,car,dispatch_failed,Saturday 22:06:54
49673,rejected,37.799595,-122.408126,-122.38888,37.788415,1.443371313,car,dropoff_complete,Sunday 20:18:07
58378,rejected,37.799595,-122.408126,-122.421457,37.794005,0.555997208,bicycle,dropoff_complete,Monday 18:57:53
22606,ignored,37.7995882,-122.4085527,-122.42313,37.794668,0.676610337,motorcycle,dropoff_complete,Friday 19:39:36
35550,rejected,37.79954385,-122.4072218,-122.428718,37.767825,2.732668443,car,dropoff_complete,Saturday 20:07:38
47882,rejected,37.79938,-122.441071,-122.439319,37.801804,0.242121257,bicycle,dropoff_complete,Sunday 20:17:06
32077,rejected,37.799251,-122.419061,-122.420741,37.79381,0.72114598,bicycle,dropoff_complete,Sunday 17:03:38
22929,ignored,37.799223,-122.442845,-122.391596,37.7933,0.898751502,bicycle,dropoff_complete,Thursday  7:33:44
3840,ignored,37.799193,-122.441581,-122.409497,37.754911,3.861547111,bicycle,dispatch_failed,Friday 20:23:21
3845,ignored,37.799193,-122.441581,-122.434313,37.765806,3.861547111,bicycle,dispatch_failed,Friday 20:21:29
42217,ignored,37.799135,-122.407277,-122.399061,37.781306,0.302042935,bicycle,dispatch_failed,Sunday 13:20:14
59030,ignored,37.799135,-122.407277,-122.404072,37.787031,0.302042935,bicycle,dropoff_complete,Monday 20:58:39
61113,accepted,37.799103,-122.419299,-122.40778,37.793493,0.450608697,bicycle,dropoff_complete,Saturday 18:41:18
3941,accepted,37.79900068,-122.4072189,-122.406377,37.78588,1.40407267,bicycle,dropoff_complete,Thursday 18:12:38
69823,accepted,37.79892455,-122.4072079,-122.388465,37.788378,1.907536524,bicycle,dropoff_complete,Tuesday 18:00:30
23023,accepted,37.798792,-122.422327,-122.415005,37.805487,0.470856405,car,dropoff_complete,Monday 18:00:18
23026,ignored,37.798792,-122.422327,-122.412362,37.801737,0.470856405,bicycle,dropoff_complete,Monday 17:59:10
69985,rejected,37.798792,-122.422327,-122.4059,37.785492,0.470856405,bicycle,dispatch_failed,Monday 17:58:19
69989,ignored,37.798792,-122.422327,-122.422003,37.766458,0.470856405,bicycle,dispatch_failed,Monday 17:56:50
64874,ignored,37.798696,-122.407286,-122.414776,37.792433,0.556117385,car,dropoff_complete,Friday 11:33:19
8803,rejected,37.79866899,-122.4085022,-122.439512,37.800399,3.012087946,bicycle,dispatch_failed,Sunday 13:40:26
8805,rejected,37.79866899,-122.4085022,-122.431194,37.777175,3.012087946,bicycle,dispatch_failed,Sunday 13:39:38
15054,rejected,37.79866899,-122.4085022,-122.423901,37.799521,0.57949963,car,dispatch_failed,Saturday 18:45:30
5825,rejected,37.798638,-122.407827,-122.417978,37.789237,1.33139749,bicycle,dispatch_failed,Saturday 11:55:17
30967,ignored,37.798638,-122.407827,-122.404042,37.784463,3.281193163,bicycle,dropoff_complete,Thursday 10:14:55
60963,ignored,37.798638,-122.407827,-122.425335,37.773552,1.33139749,bicycle,dispatch_failed,Saturday 11:58:59
60964,rejected,37.798638,-122.407827,-122.424814,37.776611,1.33139749,bicycle,dispatch_failed,Saturday 11:58:38
65809,ignored,37.798638,-122.407827,-122.397594,37.80013,1.793126567,car,dropoff_complete,Tuesday 13:01:36
65810,ignored,37.798638,-122.407827,-122.403712,37.790177,1.793126567,bicycle,dropoff_complete,Tuesday 13:01:12
4984,ignored,37.798597,-122.418956,-122.4002,37.795049,0.887829486,bicycle,dropoff_complete,Saturday 18:30:01
22231,rejected,37.798597,-122.418956,-122.426595,37.774543,3.418345274,car,dropoff_complete,Wednesday 18:41:35
30786,ignored,37.798597,-122.418956,-122.418053,37.755461,2.406207807,bicycle,dispatch_failed,Sunday 18:12:11
14405,rejected,37.79856,-122.422378,-122.423633,37.788267,0.1588745,truck,dropoff_complete,Monday 19:51:19
15299,ignored,37.79856,-122.422378,-122.427067,37.768975,0.481551763,bicycle,dropoff_complete,Sunday 12:48:14
15302,ignored,37.79856,-122.422378,-122.420755,37.804721,0.481551763,car,dropoff_complete,Sunday 12:47:06
22923,ignored,37.79856,-122.422378,-122.437874,37.799674,0.086758239,car,dropoff_complete,Tuesday 20:28:58
22924,ignored,37.79856,-122.422378,-122.42058,37.789885,0.086758239,bicycle,dropoff_complete,Tuesday 20:28:35
48730,ignored,37.79856,-122.422378,-122.437676,37.800355,1.309874755,car,dropoff_complete,Saturday 16:17:09
48733,rejected,37.79856,-122.422378,-122.402044,37.788829,1.309874755,bicycle,dropoff_complete,Saturday 16:16:00
48734,rejected,37.79856,-122.422378,-122.430929,37.774234,1.309874755,bicycle,dropoff_complete,Saturday 16:15:37
17516,ignored,37.798549,-122.407759,-122.416499,37.804571,4.452587345,bicycle,dispatch_failed,Saturday 18:59:00
34036,ignored,37.798549,-122.407759,-122.420265,37.786911,4.452587345,bicycle,dispatch_failed,Saturday 19:05:25
35500,rejected,37.798549,-122.407759,-122.412033,37.784943,0.825545195,bicycle,dropoff_complete,Wednesday 20:29:51
41441,rejected,37.798549,-122.407759,-122.417379,37.784292,0.366567038,car,dropoff_complete,Saturday 19:25:06
69218,ignored,37.798549,-122.407759,-122.43293,37.784068,0.765317516,bicycle,dispatch_failed,Sunday 17:45:47
69219,ignored,37.798549,-122.407759,-122.414734,37.786643,0.765317516,bicycle,dispatch_failed,Sunday 17:45:24
2716,rejected,37.798433,-122.407221,-122.412223,37.798723,1.778064882,car,dropoff_complete,Saturday 11:52:56
17784,ignored,37.798433,-122.407221,-122.43796,37.799922,2.46650677,bicycle,dropoff_complete,Friday 20:06:25
42723,ignored,37.798433,-122.407221,-122.396669,37.785561,0.756386736,bicycle,dropoff_complete,Friday 18:23:44
42724,accepted,37.798433,-122.407221,-122.428579,37.797929,0.756386736,bicycle,dropoff_complete,Friday 18:23:21
17640,ignored,37.798349,-122.422408,-122.426059,37.794454,0.157952391,bicycle,dropoff_complete,Friday 20:42:54
31079,accepted,37.798349,-122.422408,-122.424381,37.799955,0.689527113,car,dropoff_complete,Monday 18:16:25
7376,ignored,37.798292,-122.435774,-122.427578,37.76864,1.171237406,bicycle,dropoff_complete,Monday 12:03:20
7817,accepted,37.798292,-122.435774,-122.415528,37.772946,0.747773588,car,dropoff_complete,Friday 19:03:05
7821,rejected,37.798292,-122.435774,-122.434543,37.788836,0.747773588,bicycle,dropoff_complete,Friday 19:01:31
9786,rejected,37.798292,-122.435774,-122.406277,37.790454,0.867475681,bicycle,dropoff_complete,Friday 17:16:31
15737,rejected,37.798292,-122.435774,-122.442755,37.791432,2.9629451,bicycle,dropoff_complete,Saturday 19:44:17
18151,accepted,37.798292,-122.435774,-122.436115,37.806625,1.572498392,bicycle,dropoff_complete,Friday 17:07:55
31032,accepted,37.798292,-122.435774,-122.434278,37.79088,0.951943148,car,dropoff_complete,Sunday 19:55:17
31034,rejected,37.798292,-122.435774,-122.432699,37.804478,0.951943148,bicycle,dropoff_complete,Sunday 19:54:32
36279,accepted,37.798292,-122.435774,-122.435772,37.788587,2.815554841,motorcycle,dropoff_complete,Tuesday 17:39:30
37305,rejected,37.798292,-122.435774,-122.429164,37.775065,0.53671918,bicycle,dropoff_complete,Sunday 12:59:35
44510,accepted,37.798292,-122.435774,-122.438437,37.800534,0.223470789,bicycle,dropoff_complete,Friday 21:02:35
46425,accepted,37.798292,-122.435774,-122.43491,37.794591,2.875825907,bicycle,dropoff_complete,Thursday 13:51:43
55206,ignored,37.798292,-122.435774,-122.421241,37.79325,0.542516215,bicycle,dropoff_complete,Wednesday 17:39:56
61830,accepted,37.798292,-122.435774,-122.436915,37.776974,0.594414392,car,dropoff_complete,Friday 19:16:30
67981,ignored,37.798292,-122.435774,-122.413014,37.786095,0.686167993,bicycle,dropoff_complete,Friday 12:39:31
69010,ignored,37.798292,-122.435774,-122.434084,37.790167,1.12009079,bicycle,dropoff_complete,Friday 18:55:45
43536,rejected,37.798036,-122.427607,-122.411753,37.784558,1.409533924,bicycle,dropoff_complete,Sunday 17:03:07
8016,accepted,37.798035,-122.428658,-122.423751,37.789011,1.423581715,car,dropoff_complete,Sunday 15:44:57
8020,ignored,37.798035,-122.428658,-122.42991,37.776752,1.423581715,bicycle,dropoff_complete,Sunday 15:43:26
16198,ignored,37.798035,-122.428658,-122.424366,37.79257,3.513868417,car,dropoff_complete,Tuesday 19:44:36
39813,rejected,37.798035,-122.428658,-122.438179,37.800567,3.54194333,car,dropoff_complete,Tuesday 19:36:29
70700,rejected,37.798035,-122.428658,-122.430633,37.764368,1.975307837,bicycle,dropoff_complete,Sunday 12:19:07
21466,ignored,37.79799,-122.407009,-122.411885,37.785468,0.925303493,bicycle,dispatch_failed,Tuesday 20:48:15
21467,rejected,37.79799,-122.407009,-122.411153,37.792517,0.925303493,bicycle,dispatch_failed,Tuesday 20:47:53
21468,rejected,37.79799,-122.407009,-122.422424,37.799839,0.925303493,bicycle,dispatch_failed,Tuesday 20:47:29
39026,rejected,37.79799,-122.407009,-122.4208,37.775659,0.936786124,bicycle,dispatch_failed,Wednesday 20:11:13
42848,ignored,37.79799,-122.407009,-122.394062,37.787176,0.925303493,bicycle,dispatch_failed,Tuesday 20:32:45
42849,ignored,37.79799,-122.407009,-122.412074,37.785574,0.925303493,bicycle,dispatch_failed,Tuesday 20:32:21
42851,rejected,37.79799,-122.407009,-122.41291,37.792382,0.925303493,bicycle,dispatch_failed,Tuesday 20:31:34
45464,ignored,37.79799,-122.407009,-122.412033,37.785452,0.925303493,bicycle,dispatch_failed,Tuesday 20:27:54
70420,ignored,37.79799,-122.407009,-122.433524,37.79728,0.660442746,bicycle,dropoff_complete,Monday 11:30:10
17500,ignored,37.797926,-122.405477,-122.401122,37.792022,0.464254585,bicycle,dropoff_complete,Tuesday 18:12:09
12382,rejected,37.79788758,-122.4075231,-122.421061,37.752497,0.613406852,car,dispatch_failed,Monday 21:13:21
12384,ignored,37.79788758,-122.4075231,-122.443136,37.785792,0.613406852,bicycle,dispatch_failed,Monday 21:12:22
68177,rejected,37.79788758,-122.4075231,-122.411491,37.758116,0.613406852,car,dispatch_failed,Monday 21:17:05
68372,ignored,37.79788758,-122.4075231,-122.423676,37.776814,0.613406852,car,dispatch_failed,Sunday 12:03:37
14949,accepted,37.7978395,-122.4063284,-122.40413,37.784823,1.702097477,bicycle,dropoff_complete,Saturday 18:21:46
219,ignored,37.797785,-122.42847,-122.420005,37.795213,3.048685256,bicycle,dropoff_complete,Friday 20:24:07
1567,ignored,37.797785,-122.42847,-122.422969,37.793337,0.620115998,bicycle,dropoff_complete,Friday 20:02:22
8418,ignored,37.797785,-122.42847,-122.449444,37.787587,0.479655621,car,dropoff_complete,Sunday 18:07:06
11840,rejected,37.797785,-122.42847,-122.440222,37.786826,3.373083995,bicycle,dropoff_complete,Saturday 11:44:38
12706,accepted,37.797785,-122.42847,-122.416437,37.803433,0.545878395,car,dropoff_complete,Saturday 17:55:04
13145,accepted,37.797785,-122.42847,-122.410448,37.78695,0.545878395,bicycle,dropoff_complete,Friday 20:11:05
18708,ignored,37.797785,-122.42847,-122.428853,37.797901,0.532881388,bicycle,dropoff_complete,Thursday 18:51:10
19282,ignored,37.797785,-122.42847,-122.433589,37.800117,0.834445323,bicycle,dropoff_complete,Friday 19:36:43
21369,rejected,37.797785,-122.42847,-122.433198,37.786917,0.876387988,car,dropoff_complete,Saturday 18:46:13
21372,ignored,37.797785,-122.42847,-122.439223,37.798836,0.876387988,bicycle,dropoff_complete,Saturday 18:44:57
21375,ignored,37.797785,-122.42847,-122.436587,37.796918,0.876387988,bicycle,dropoff_complete,Saturday 18:43:44
22243,ignored,37.797785,-122.42847,-122.421053,37.751986,0.403560048,car,dropoff_complete,Friday 19:02:51
23935,rejected,37.797785,-122.42847,-122.422647,37.792312,0.976914158,bicycle,dropoff_complete,Saturday 20:51:02
23936,ignored,37.797785,-122.42847,-122.426523,37.802161,0.976914158,bicycle,dropoff_complete,Saturday 20:50:38
25338,ignored,37.797785,-122.42847,-122.420654,37.79872,0.608013683,bicycle,dropoff_complete,Sunday 17:33:37
30184,accepted,37.797785,-122.42847,-122.426655,37.803865,0.321616419,bicycle,dropoff_complete,Monday 18:34:45
31953,rejected,37.797785,-122.42847,-122.412164,37.79843,0.976914158,bicycle,dropoff_complete,Saturday 20:41:19
32584,rejected,37.797785,-122.42847,-122.424193,37.761594,1.161311015,car,dropoff_complete,Sunday 17:16:33
32585,ignored,37.797785,-122.42847,-122.402871,37.793641,1.161311015,bicycle,dropoff_complete,Sunday 17:16:10
32754,accepted,37.797785,-122.42847,-122.434256,37.782524,1.412124683,bicycle,dropoff_complete,Tuesday 21:10:09
34674,accepted,37.797785,-122.42847,-122.4224,37.799042,1.289807234,car,dropoff_complete,Sunday 15:16:06
34681,ignored,37.797785,-122.42847,-122.432943,37.79631,0.556022818,bicycle,dropoff_complete,Friday 19:51:00
39519,ignored,37.797785,-122.42847,-122.423473,37.787573,2.170772734,bicycle,dropoff_complete,Monday 17:42:20
50566,ignored,37.797785,-122.42847,-122.438916,37.800547,1.510441971,car,dropoff_complete,Sunday 20:06:35
55898,ignored,37.797785,-122.42847,-122.432483,37.801272,3.709302771,car,dispatch_failed,Wednesday 14:25:49
58504,rejected,37.797785,-122.42847,-122.418021,37.787402,1.188681592,bicycle,dropoff_complete,Tuesday 18:07:13
61849,ignored,37.797785,-122.42847,-122.435998,37.799561,1.064418708,car,dropoff_complete,Saturday 17:34:16
